system:index,20250201_aod_20250201,20250201_cloud_20250201,20250201_no2_20250201,20250202_aod_20250202,20250202_cloud_20250202,20250202_no2_20250202,20250203_aod_20250203,20250203_cloud_20250203,20250203_no2_20250203,20250204_aod_20250204,20250204_cloud_20250204,20250204_no2_20250204,20250205_aod_20250205,20250205_cloud_20250205,20250205_no2_20250205,20250206_aod_20250206,20250206_cloud_20250206,20250206_no2_20250206,20250207_aod_20250207,20250207_cloud_20250207,20250207_no2_20250207,20250208_aod_20250208,20250208_cloud_20250208,20250208_no2_20250208,20250209_aod_20250209,20250209_cloud_20250209,20250209_no2_20250209,20250210_aod_20250210,20250210_cloud_20250210,20250210_no2_20250210,20250211_aod_20250211,20250211_cloud_20250211,20250211_no2_20250211,20250212_aod_20250212,20250212_cloud_20250212,20250212_no2_20250212,20250213_aod_20250213,20250213_cloud_20250213,20250213_no2_20250213,20250214_aod_20250214,20250214_cloud_20250214,20250214_no2_20250214,20250215_aod_20250215,20250215_cloud_20250215,20250215_no2_20250215,20250216_aod_20250216,20250216_cloud_20250216,20250216_no2_20250216,20250217_aod_20250217,20250217_cloud_20250217,20250217_no2_20250217,20250218_aod_20250218,20250218_cloud_20250218,20250218_no2_20250218,20250219_aod_20250219,20250219_cloud_20250219,20250219_no2_20250219,20250220_aod_20250220,20250220_cloud_20250220,20250220_no2_20250220,20250221_aod_20250221,20250221_cloud_20250221,20250221_no2_20250221,20250222_aod_20250222,20250222_cloud_20250222,20250222_no2_20250222,20250223_aod_20250223,20250223_cloud_20250223,20250223_no2_20250223,20250224_aod_20250224,20250224_cloud_20250224,20250224_no2_20250224,20250225_aod_20250225,20250225_cloud_20250225,20250225_no2_20250225,20250226_aod_20250226,20250226_cloud_20250226,20250226_no2_20250226,20250227_aod_20250227,20250227_cloud_20250227,20250227_no2_20250227,20250228_aod_20250228,20250228_cloud_20250228,20250228_no2_20250228,bottom,col_index,grid_id,id,latitude,left,longitude,right,row_index,sort_key,top,.geo
00000000000000000101,0.2589718045112782,0.0,4.377237535604676E-5,0.25792857142857145,0.0,5.834812327518953E-5,0.23103759398496246,0.0,3.617471156757036E-5,0.23561278195488725,0.060653861612061065,5.861197132615257E-5,0.43565037593984973,,5.858615078724429E-5,0.48245300751879705,,4.547602372413264E-5,1.2527819548872183,0.2092907279729137,4.277138214091259E-5,0.7855789473684212,0.22381921112529832,4.013873694928871E-5,0.5493496240601505,,5.0684905830212953E-5,0.7378609022556393,0.05447923392055581,3.4125470847345545E-5,0.8697593984962407,0.07594666494629639,4.7448822218220494E-5,0.95453007518797,0.07289529290540682,7.978355730835958E-5,0.4822406015037595,,4.974241528541966E-5,,,1.0120675869981138E-4,0.275218045112782,,5.086440432931443E-5,0.2681259398496241,0.0,7.29982142422213E-5,0.4239718045112782,0.0,6.07553126771141E-5,0.44928947368421057,,6.727181948085831E-5,,0.08262044334530363,7.402944917964767E-5,0.7926353383458647,0.9703210990066733,,0.5362819548872182,0.49651944637281836,,0.5303496240601505,0.1716337352990525,9.572109411234532E-5,0.30326691729323313,0.30802866816510294,,,,3.98013798985496E-5,0.4934229323308272,0.05764302983878098,3.8191286876086296E-5,0.5586127819548874,0.30313086509694365,,0.5596184210526316,0.0,3.601743446778222E-5,0.5817199248120302,,4.003102044589851E-5,1939644.4222,35,HYD_0258,1584,17.532768424545853,241391.0724,78.56877640617921,242391.0724,8,80035,1940644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.56413004188327,17.528195652135615],[78.57354318744179,17.52831151797323],[78.57342276488286,17.53734118837323],[78.56400960809799,17.53722526336553],[78.56413004188327,17.528195652135615]]]}"
00000000000000000102,0.2528947368421053,0.0,4.1333445551590426E-5,0.2506842105263158,0.0,5.834812327523471E-5,0.23434398496240597,0.0,3.617471156759837E-5,0.2359436090225564,0.06065386161210803,5.861197132619796E-5,0.4098327067669173,,3.411102385250495E-5,0.4764454887218044,,4.121554105094981E-5,1.2373233082706767,0.20842512797998322,4.259076244001008E-5,0.8029548872180451,0.22381921112547162,4.0138736949319786E-5,0.5466842105263158,,4.970556619812113E-5,0.7158026315789473,0.054479233920597996,3.412547084737197E-5,0.8583740601503759,0.07136123125410054,4.181453279686418E-5,0.9706184210526314,0.07233004437456708,9.334196031851086E-5,0.4774473684210526,0.05909430237904598,5.101259855826801E-5,,,9.643842826152347E-5,0.27104135338345864,,5.086440432935382E-5,0.2609285714285714,0.0,7.360473162078726E-5,0.4284304511278195,0.0,6.179086849785723E-5,0.4272669172932331,,6.41073420411256E-5,,0.08291316777471348,7.332875247815102E-5,0.7662481203007518,0.9800042360980867,,0.5367443609022556,0.49651944637320283,,0.5339699248120301,0.17163373529918538,9.572109411241944E-5,0.3131015037593985,0.306754922995289,,,,3.980137989858042E-5,0.49758646616541347,0.058152634551882965,3.357012214522873E-5,0.5542744360902256,0.30313086509717835,,0.5654530075187969,0.0,3.601743446781011E-5,0.58243984962406,,4.002287823825029E-5,1939644.4222,36,HYD_0259,1629,17.532883257208354,242391.0724,78.57818995960722,243391.0724,8,80036,1940644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.57354318744179,17.52831151797323],[78.58295632139318,17.52842300008305],[78.58283599669811,17.537457180998164],[78.57342276488286,17.53734118837323],[78.57354318744179,17.52831151797323]]]}"
00000000000000000103,0.24939473684210525,0.0,4.133344555160078E-5,0.2827368421052631,0.0,5.834812327524933E-5,0.22626315789473686,0.0,3.617471156760743E-5,0.23374436090225567,0.060653861612123224,5.8611971326212644E-5,0.3846165413533835,,2.713726592755992E-5,0.4700413533834586,,4.0100730984732135E-5,1.2046842105263158,0.20817301147719314,4.2538154760136636E-5,0.7877969924812029,0.22381921112552772,4.013873694932985E-5,0.5429323308270677,,4.970556619813358E-5,0.6945526315789473,0.05447923392061164,3.4125470847380524E-5,0.8469210526315788,0.0702435406506759,4.031364717505875E-5,1.0179172932330827,0.07216540888014775,9.712239164131459E-5,0.46159774436090223,0.05909430237904598,5.138255485133189E-5,,,9.504959415328681E-5,0.2655488721804512,,5.086440432936656E-5,0.2659924812030075,,7.363191252812217E-5,0.4243984962406015,0.0,6.172744306682809E-5,0.43353383458646616,,6.410734204114165E-5,,0.08291316777473427,7.33287524781694E-5,0.7324812030075187,0.9816287755972934,,0.5346691729323308,0.4965194463733272,,0.5289323308270677,0.1716337352992284,9.572109411244341E-5,0.30460902255639094,0.306383929256516,,,,3.980137989859039E-5,0.5109473684210526,0.058301063109098585,3.222415183527117E-5,0.5500827067669173,0.3031308650972543,,0.5701954887218045,0.0,3.6017434467819134E-5,0.5840225563909774,,4.002287823826032E-5,1939644.4222,37,HYD_0260,1674,17.532996948335807,243391.0724,78.58760234799777,244391.0724,8,80037,1940644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.58295632139318,17.52842300008305],[78.59236952936836,17.528538996401796],[78.59224912929398,17.537568606538752],[78.58283599669811,17.537457180998164],[78.58295632139318,17.52842300008305]]]}"
00000000000000000104,0.23959022556390977,0.0,4.137658890908332E-5,0.28766165413533834,0.0,5.795258058774732E-5,0.20589285714285713,0.0,3.5858923918784023E-5,0.23151879699248118,0.0606538616120813,5.861197132617213E-5,0.37016541353383453,,2.695418809852101E-5,0.46187781954887214,,4.010073098470442E-5,1.1775,0.2042555815612828,2.994347600000003E-5,0.7399210526315789,0.223819211125373,4.013873694930211E-5,0.5396616541353384,,4.9705566198099215E-5,0.6778778195488723,0.05160232122316705,3.111942890317007E-5,0.8307180451127818,0.07024353615624986,3.98054753173618E-5,1.0292706766917292,0.07216540773850348,1.1324544174427639E-4,0.43643421052631587,0.05909430360314119,5.0533099817430335E-5,,,6.583046977571204E-5,0.2609511278195489,,5.08644043293314E-5,0.2658834586466165,,7.356270571127301E-5,0.4187293233082706,0.0,6.251148132877522E-5,0.41712406015037595,,6.410734204109735E-5,,0.08291316777467697,7.33287524781187E-5,0.7051578947368421,0.9816287755966152,,0.5301466165413534,0.4965194463729839,,0.5255601503759398,0.1795652210717526,7.758725028104304E-5,0.28926315789473683,0.2947924009681693,,,,3.980137989856288E-5,0.48674248120300756,0.0588753607795583,2.7016342581338104E-5,0.5484022556390978,0.3031308650970448,,0.5689548872180452,0.0,3.569115863783087E-5,0.57328007518797,0.0,3.8455218191298176E-5,1939644.4222,38,HYD_0261,1719,17.53311176766266,244391.0724,78.59701591301355,245391.0724,8,80038,1940644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.59236952936836,17.528538996401796],[78.6017827237444,17.528654877640463],[78.60166224831748,17.537684541343054],[78.59224912929398,17.537568606538752],[78.59236952936836,17.528538996401796]]]}"
00000000000000000105,0.23324436090225562,0.0,4.104622789693791E-5,0.2656616541353383,0.0,4.9977217905640986E-5,0.18876691729323308,0.0,2.5496644791207214E-5,0.22260902255639095,0.060653861612057575,5.861197132614921E-5,0.36453383458646627,,2.6925532438315995E-5,0.4539511278195488,,4.010073098468873E-5,1.1647293233082705,0.18630896591786653,2.6286898960574263E-5,0.7157368421052632,0.22381921112528544,4.0138736949286406E-5,0.5310676691729324,0.12991656118829753,4.117963070860443E-5,0.6710864661654137,0.04898704363520348,2.838676547123115E-5,0.8126954887218046,0.07024353628379933,3.9191192558144646E-5,1.0352255639097743,0.0721654089575848,1.3167021640311477E-4,0.42482706766917294,0.05909430379473871,5.0731630219226976E-5,,,6.125671929663922E-5,0.2540187969924812,,5.086440432931151E-5,0.24501879699248116,,4.959478387273339E-5,0.4110864661654135,0.0,5.7705363525109047E-5,0.39904511278195487,,6.410734204107228E-5,,0.08291316777464453,7.332875247809004E-5,0.7095112781954886,0.981628775596231,,0.5176766917293233,0.5120416343148051,,0.5311654135338345,0.18351995827869974,6.854549077192088E-5,0.27881203007518796,0.2929642228839159,,,,3.980137989854732E-5,0.4652255639097744,0.058965250849700536,2.6201207219845516E-5,0.5402781954887219,0.3031308650969262,,0.5531691729323307,0.0,3.515782326795311E-5,0.5653984962406016,0.0,3.360166004266963E-5,1939644.4222,39,HYD_0262,1764,17.53322661861507,245391.0724,78.60642944896207,246391.0724,8,80039,1940644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.6017827237444,17.528654877640463],[78.6111958169307,17.528766369806217],[78.6110754393831,17.537800543764153],[78.60166224831748,17.537684541343054],[78.6017827237444,17.528654877640463]]]}"
00000000000000000106,0.2183026315789474,0.0,3.8521024025014426E-5,0.22171804511278198,0.0,4.899977871857728E-5,0.19261278195488724,0.0,2.3933189842438437E-5,0.21339473684210528,0.04367101677412621,4.608384905324622E-5,0.3604078947368422,,2.692553243831524E-5,0.4418082706766918,,3.568026929684377E-5,1.157342105263158,0.1661869475445547,2.6119767818171516E-5,0.713296992481203,0.18335407607772364,2.8679817033408873E-5,0.5245263157894738,0.12991656390426426,4.033408371097662E-5,0.6737030075187972,0.04877233505246961,2.816241976687425E-5,0.7984736842105266,0.06495683626629696,3.603181646015296E-5,1.033139097744361,0.06349033910061812,8.665154480228742E-5,0.4327537593984963,,5.45172775820041E-5,,,6.125668733145314E-5,0.2612556390977444,,5.0864404329310084E-5,0.2510056390977444,,4.51424048987079E-5,0.4006052631578948,,4.160758419771095E-5,0.3870075187969926,,6.410734204107048E-5,,0.08291316777464221,7.332875247808798E-5,0.7272518796992482,0.9816287755962035,,0.5016992481203008,0.5337577142771158,,0.5362894736842106,0.18378904461852885,6.79302756907131E-5,0.2808571428571429,0.29296284914004334,,,0.0,2.9683917233138506E-5,0.45573120300751885,0.058979524187037904,2.6221239544661286E-5,0.5301842105263159,0.28822564979144843,1.4453095048832947E-5,0.5422086466165414,0.0,3.5109995224032605E-5,0.5608364661654136,0.0,3.314464993307828E-5,1939644.4222,40,HYD_0263,1809,17.533340305795104,246391.0724,78.61584182482201,247391.0724,8,80040,1940644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.6111958169307,17.528766369806217],[78.62060898115202,17.52888228758125],[78.62048861488373,17.537911983784046],[78.6110754393831,17.537800543764153],[78.6111958169307,17.528766369806217]]]}"
00000000000000000107,0.21450177935943066,0.0,3.5999394588958105E-5,0.21526690391459075,0.0,4.8990677896700176E-5,0.20999644128113878,0.0,2.390764529993671E-5,0.20190035587188612,0.03783781081441613,4.1780735045943474E-5,0.39074377224199286,,2.692571862554077E-5,0.42935765124555164,,3.331518018970596E-5,1.1341387900355873,0.15877170825168285,2.614471233658787E-5,0.7157651245551602,0.17382201552407353,2.598052742544204E-5,0.5150427046263346,0.13040109094408084,4.0086251947250086E-5,0.7023896797153025,0.04877233505253597,2.8162419766912567E-5,0.782158362989324,0.05605128410591138,3.103354608682711E-5,1.016661921708185,0.061711352318583185,7.650991028647594E-5,0.44364234875444847,,5.469457391887445E-5,,,6.125668733153648E-5,0.2654697508896797,,4.9829728105870375E-5,0.24363879003558722,,4.5044303988148785E-5,0.38498398576512455,,4.0870152588506365E-5,0.38295017793594316,,7.111550616422806E-5,,0.08298560199401642,7.330903731593444E-5,0.7464234875444841,0.9816287755975391,,0.48630960854092536,0.5347109436993844,,0.5360640569395019,0.18918192252231028,6.701310871187188E-5,0.27771530249110327,0.29474935403083513,4.333288904816603E-5,,0.0,2.930334071072822E-5,0.46906761565836297,0.05910142924953114,2.639234098191906E-5,0.5162953736654805,0.2610237300398413,1.4453094991053969E-5,0.5331459074733097,0.0,3.54889798851203E-5,0.5563612099644129,0.0,3.3274813351452304E-5,1939644.4222,41,HYD_0264,1854,17.53345290794798,247391.0724,78.62525539387849,248391.0724,8,80041,1940644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.62060898115202,17.52888228758125],[78.63002221539558,17.528993826079642],[78.6299017738309,17.53802348617998],[78.62048861488373,17.537911983784046],[78.62060898115202,17.52888228758125]]]}"
00000000000000000108,0.21734528301886796,0.0,3.2426454538667804E-5,0.21280377358490568,0.0,4.899067789663352E-5,0.22206226415094343,0.0,2.3908233352142085E-5,0.19980377358490573,0.037837810814364645,4.178073504588663E-5,0.37738679245283024,,2.693177673263983E-5,0.42700000000000005,,3.323805759579949E-5,1.141181132075472,0.1539774436092615,2.6741907264525026E-5,0.7120754716981132,0.17384191014501116,2.6017155892988858E-5,0.5162943396226415,0.13302177526436101,3.835376582709146E-5,0.68701320754717,0.04877233505246961,2.816241976687425E-5,0.7802603773584906,0.05605128459011908,3.0612029879259614E-5,1.0010000000000003,0.06171135249325407,7.636717865505843E-5,0.4354188679245284,,5.4694573918800025E-5,,,6.125668733145314E-5,0.2688773584905661,,3.467175641298398E-5,0.24040377358490572,,4.517877390985103E-5,0.38199811320754723,0.0,4.1332102296799236E-5,0.38193207547169816,,7.277785081378714E-5,,0.0852169677811353,7.270170336768963E-5,0.7408264150943398,0.9816287755962035,,0.4867396226415095,0.5347109436986569,,0.5379547169811322,0.20652218163004724,6.40640500932661E-5,0.3114207547169812,0.2911121626057063,4.306664244043381E-5,,0.0,3.850860729769765E-5,0.45580943396226425,0.059241558151251074,2.6589016157390078E-5,0.5148754716981133,0.2610237300394862,1.4453094991034304E-5,0.5389471698113208,0.0,3.503672424498236E-5,0.5633075471698114,0.0,3.651332408877429E-5,1939644.4222,42,HYD_0265,1899,17.533565877946305,248391.0724,78.6346700697182,249391.0724,8,80042,1940644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.63002221539558,17.528993826079642],[78.63943534549212,17.529105244267008],[78.63931941730424,17.53813940242805],[78.6299017738309,17.53802348617998],[78.63002221539558,17.528993826079642]]]}"
00000000000000000109,0.30468470149253735,0.0,8.13404476503115E-5,0.3079011194029851,0.0,8.485107537128304E-5,0.33230410447761194,0.0,7.823892897108698E-5,0.17422222222222225,,7.935058238219602E-5,0.463580223880597,,7.494088581002159E-5,0.37825373134328355,,8.654032717461082E-5,1.4445223880597013,0.18004113910616143,7.643907240376964E-5,0.8910485074626865,0.35796983729457554,,0.5927761194029851,0.14113131165508008,5.650628736476904E-5,0.900839552238806,0.08757967027783423,7.02590870527152E-5,0.9158843283582089,0.06312165376409996,7.533118121179255E-5,0.7761604477611941,,5.5339918717659985E-5,0.5159328358208956,,4.7117559504585576E-5,,,6.837321988625152E-5,0.3447891791044776,,5.7873214245788414E-5,0.28651119402985076,0.0,7.242490384485426E-5,0.40381902985074625,0.0,7.929880338444763E-5,0.4884720149253732,,5.9230408975880147E-5,,0.053635496869442204,4.9724441559039E-5,0.8641231343283582,0.3455113172531998,,0.5410783582089551,0.3924813270569836,,0.47356156716417913,0.0,5.737674759040023E-5,0.421125,0.4296246119463296,5.181298852032375E-5,,,6.140437835537613E-5,0.5727555970149253,0.06410507661633287,7.160719704781208E-5,0.4975,0.22383536128770576,5.993198525615974E-5,0.575339552238806,,5.9976989723796594E-5,0.6612686567164179,,9.180960260788743E-5,1938644.4222,0,HYD_0266,10,17.519423805790844,206391.0724,78.23949782918456,207391.0724,9,90000,1939644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.23486108984338,17.514845094806578],[78.24426983157491,17.514974343003054],[78.24413598565599,17.524004013859088],[78.23472288586228,17.5238702628713],[78.23486108984338,17.514845094806578]]]}"
0000000000000000010a,0.30177255639097744,0.0,8.382237083866019E-5,0.3237105263157895,0.0,8.485107537123199E-5,0.3152048872180452,0.0,7.632353403097921E-5,0.17440225563909775,0.06414943314318342,8.186060271062465E-5,0.43838533834586474,,8.51657864237851E-5,0.38559774436090233,,8.654032717455876E-5,1.4512727272727275,0.17350707929204467,7.504613278339241E-5,0.8943120300751881,0.3410603145319043,,0.5887744360902256,0.14113131165499518,5.650628736473505E-5,0.7696052631578949,0.08080159127709424,7.139814988474658E-5,0.8963139097744363,0.06285998823982378,7.466292277793704E-5,0.7888928571428573,,5.526630411621112E-5,0.5196522556390978,,3.7997452647462605E-5,,,6.909974920939768E-5,0.32683082706766925,,5.7873214245753604E-5,0.28210338345864666,0.0,6.383436266330633E-5,0.41753571428571434,0.0,7.948448524689582E-5,0.49842293233082713,,5.63307403353777E-5,,0.05604713469076829,5.139731709779414E-5,0.8501541353383459,0.3455113172529919,,0.5394812030075189,0.39248132705674743,,0.47860338345864667,0.0,3.967811248813695E-5,0.41543984962406016,0.46544049255738673,,,,6.086161428393563E-5,0.5869097744360903,0.06410907309023836,7.16551677406714E-5,0.5006015037593986,0.2232213540295462,6.044937678271568E-5,0.5830864661654136,,6.3755096817894E-5,0.6792500000000001,,8.976818330958074E-5,1938644.4222,1,HYD_0267,55,17.519553876074724,207391.0724,78.2489072791803,208391.0724,9,90001,1939644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.24426983157491,17.514974343003054],[78.25367851000249,17.515103650099135],[78.25354476302262,17.524133393116255],[78.24413598565599,17.524004013859088],[78.24426983157491,17.514974343003054]]]}"
0000000000000000010b,0.30232142857142863,0.0,1.0050960550432021E-4,0.3504172932330827,0.0,8.488531226271696E-5,0.31667481203007525,0.0,7.158180744770206E-5,0.17525939849624061,0.0641540431606924,1.0092754743264791E-4,0.42559586466165417,,8.536964742235505E-5,0.38816541353383466,,8.530534506246536E-5,1.464,0.16795243021985606,7.288998370104109E-5,0.8969135338345866,0.335661097105509,,0.5772465116279069,0.1414796087300289,5.556300698301557E-5,0.8373157894736843,0.08080159127713697,7.139814988478435E-5,0.8941409774436092,0.06326028953688688,7.46836512801813E-5,0.8085075187969926,,5.543188555291214E-5,0.49342481203007527,,3.17361717242566E-5,,,7.184905205672797E-5,0.2714906015037594,,5.6017155420507745E-5,0.27554887218045115,0.0,6.383436266334009E-5,0.43196240601503766,0.0,8.181718939332621E-5,0.4962631578947369,,5.6330740335407505E-5,,0.057433387157995924,5.235891581815569E-5,0.8439548872180453,0.3455113172531747,,0.5389548872180452,0.3959074110953807,,0.48736278195488736,0.0,3.417808693485015E-5,0.43050939849624065,0.505578371619804,,,,5.755045762460817E-5,0.5993571428571429,0.06411344485307878,7.170764312220532E-5,0.5067593984962406,0.22836581695814492,6.110284660023834E-5,0.5855394736842107,,7.717512167641577E-5,0.6644191729323309,,7.953926631187582E-5,1938644.4222,2,HYD_0268,100,17.51968284342951,208391.0724,78.25831709973302,209391.0724,9,90002,1939644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.25367851000249,17.515103650099135],[78.26309164282493,17.515233019006853],[78.26295347612358,17.52426265338105],[78.25354476302262,17.524133393116255],[78.25367851000249,17.515103650099135]]]}"
0000000000000000010c,0.30971616541353386,0.0,1.0966893023575405E-4,0.3524661654135339,0.0,8.910883843255803E-5,0.3229492481203008,0.0,6.525943131159114E-5,0.17507518796992486,0.06418266038376322,1.193925189717667E-4,0.4366127819548873,,8.536964742231606E-5,0.3858759398496241,,7.96613428977367E-5,,0.16858614052197654,7.302629135284963E-5,0.8998721804511279,0.33374997973432813,,,0.1435482873726483,4.996047937055762E-5,0.7612894736842106,0.08080159127710004,7.139814988475173E-5,0.9052180451127821,0.06680793106952797,7.48671537652915E-5,0.8414097744360903,,5.778658615766906E-5,0.4456954887218046,,3.400231847311052E-5,,,7.601176588551952E-5,0.3316635338345865,,4.7660777450638855E-5,0.2751146616541354,0.0,6.383779044987173E-5,0.4511804511278196,0.0,8.765754016995619E-5,0.4836033834586467,,5.633074033538178E-5,,0.057465288788064256,5.238104495218432E-5,0.8645639097744362,0.3455113172530168,,0.5357255639097745,0.4269330751397965,,0.49713345864661657,0.0,3.426781937923661E-5,0.43825375939849626,0.5604524829396702,,,,5.684623829436773E-5,0.5921372180451128,0.0641178166158312,7.176011850364143E-5,0.5123082706766918,0.25339566372630795,6.240436700677035E-5,0.5739398496240603,,8.103729321096155E-5,0.5984962406015039,,7.926554846814546E-5,1938644.4222,3,HYD_0269,145,17.51981396789332,209391.0724,78.26772761155136,210391.0724,9,90003,1939644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.26309164282493,17.515233019006853],[78.27250036514315,17.515366807766608],[78.27236655536674,17.524391969944695],[78.26295347612358,17.52426265338105],[78.26309164282493,17.515233019006853]]]}"
0000000000000000010d,0.31700541516245484,0.0,1.0957679962413859E-4,0.34582490974729246,0.0,1.0305732521531931E-4,0.329057761732852,0.0,6.474344991148249E-5,0.17331768953068594,0.0641998348099355,1.193638416706491E-4,0.439687725631769,,8.536964742234939E-5,0.38962815884476537,,7.832289228258641E-5,,0.17886610116551296,7.600700285367515E-5,0.9158805970149254,0.3337499797344584,,,0.14546175301076625,4.4778309529652286E-5,0.7955487364620939,0.08080159127713162,7.139814988477962E-5,0.9268682310469314,0.07274898643040328,7.517445607110792E-5,0.8543574007220217,,6.316769691678588E-5,0.44714079422382674,,3.649812317962502E-5,,,8.352318967031031E-5,0.3385397111913358,,4.6010631194809054E-5,0.27926714801444047,0.0,6.638883334492279E-5,0.46822021660649826,0.0,8.84206723617919E-5,0.48559025270758127,,5.627991287149044E-5,,0.0574652887880867,5.2381044952204785E-5,0.8873790613718412,0.3455113172531519,,0.5297631578947369,0.47993860201642813,,0.4936028880866426,0.0,3.4907287881328323E-5,0.42817870036101086,0.6175827079940543,,,,5.684623829438993E-5,0.5698772563176895,0.06462110272890957,7.228966243598067E-5,0.5106245487364621,0.2574869977160712,6.356876625042326E-5,0.5069386281588448,,8.313532498926031E-5,0.6122202166064982,,8.07466107791837E-5,1938644.4222,4,HYD_0270,190,17.51994406297343,210391.0724,78.2771378333428,211391.0724,9,90004,1939644.4222,"{""type"":""Polygon"",""coordinates"":[[[78.27250036514315,17.515366807766608],[78.28190910813389,17.51549612932209],[78.28177531042655,17.524521268909137],[78.27236655536674,17.524391969944695],[78.27250036514315,17.515366807766608]]]}"
